Day,Source,Target,SNS Source,SNS Target
2021-01-07,Gab__299,YouTube__5,Gab,YouTube
2021-01-07,Gab__48,YouTube__5,Gab,YouTube
2021-01-07,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-07,Gab__255,YouTube__5,Gab,YouTube
2021-01-07,Gab__269,YouTube__5,Gab,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__17,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__17,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-07,Gab__208,YouTube__18,Gab,YouTube
2021-01-07,4Chan__1,YouTube__45,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__56,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__13,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__49,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__13,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__45,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-07,Gab__55,YouTube__1,Gab,YouTube
2021-01-07,Gab__55,YouTube__18,Gab,YouTube
2021-01-07,4Chan__1,YouTube__27,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__14,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-07,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__45,4Chan,YouTube
2021-01-08,Gab__4,YouTube__5,Gab,YouTube
2021-01-08,Gab__42,YouTube__5,Gab,YouTube
2021-01-08,Gab__45,YouTube__5,Gab,YouTube
2021-01-08,Gab__185,YouTube__5,Gab,YouTube
2021-01-08,Gab__208,YouTube__5,Gab,YouTube
2021-01-08,Gab__21,YouTube__5,Gab,YouTube
2021-01-08,Gab__20,YouTube__5,Gab,YouTube
2021-01-08,Gab__35,YouTube__5,Gab,YouTube
2021-01-08,Gab__178,YouTube__5,Gab,YouTube
2021-01-08,Gab__290,YouTube__5,Gab,YouTube
2021-01-08,Gab__280,YouTube__5,Gab,YouTube
2021-01-08,Gab__143,YouTube__5,Gab,YouTube
2021-01-08,Gab__179,YouTube__5,Gab,YouTube
2021-01-08,Gab__299,YouTube__5,Gab,YouTube
2021-01-08,Gab__299,YouTube__5,Gab,YouTube
2021-01-08,Gab__299,YouTube__5,Gab,YouTube
2021-01-08,Gab__48,YouTube__5,Gab,YouTube
2021-01-08,Gab__255,YouTube__5,Gab,YouTube
2021-01-08,Gab__269,YouTube__5,Gab,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,Gab__335,YouTube__1,Gab,YouTube
2021-01-08,Gab__112,YouTube__1,Gab,YouTube
2021-01-08,Gab__335,YouTube__18,Gab,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__56,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-08,Gab__29,YouTube__26,Gab,YouTube
2021-01-08,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__47,4Chan,YouTube
2021-01-08,Gab__208,YouTube__18,Gab,YouTube
2021-01-08,Gab__208,YouTube__18,Gab,YouTube
2021-01-08,4Chan__1,YouTube__45,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-08,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,Gab__269,YouTube__5,Gab,YouTube
2021-01-09,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__6,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-09,Gab__45,YouTube__5,Gab,YouTube
2021-01-09,Gab__185,YouTube__5,Gab,YouTube
2021-01-09,Gab__21,YouTube__5,Gab,YouTube
2021-01-09,Gab__290,YouTube__5,Gab,YouTube
2021-01-09,Gab__280,YouTube__5,Gab,YouTube
2021-01-09,Gab__299,YouTube__5,Gab,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-09,Gab__4,YouTube__5,Gab,YouTube
2021-01-09,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__27,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__4,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__47,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__21,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__1,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__16,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__47,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__47,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__17,4Chan,YouTube
2021-01-09,4Chan__1,YouTube__9,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__28,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__17,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__61,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__19,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__26,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__18,4Chan,YouTube
2021-01-10,4Chan__1,YouTube__46,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__8,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__19,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__19,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__26,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-12-05,4Chan__1,YouTube__6,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-01,Gab__45,YouTube__5,Gab,YouTube
2020-11-01,Gab__185,YouTube__5,Gab,YouTube
2020-11-01,Gab__208,YouTube__5,Gab,YouTube
2020-11-01,Gab__21,YouTube__5,Gab,YouTube
2020-11-01,Gab__20,YouTube__5,Gab,YouTube
2020-11-01,Gab__35,YouTube__5,Gab,YouTube
2020-11-01,Gab__178,YouTube__5,Gab,YouTube
2020-11-01,Gab__290,YouTube__5,Gab,YouTube
2020-11-01,Gab__280,YouTube__5,Gab,YouTube
2020-11-01,Gab__143,YouTube__5,Gab,YouTube
2020-11-01,Gab__179,YouTube__5,Gab,YouTube
2020-11-01,Gab__12,YouTube__5,Gab,YouTube
2020-11-01,Gab__299,YouTube__5,Gab,YouTube
2020-11-01,Gab__299,YouTube__5,Gab,YouTube
2020-11-01,Gab__48,YouTube__5,Gab,YouTube
2020-11-01,Gab__255,YouTube__5,Gab,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,Gab__30,YouTube__13,Gab,YouTube
2020-11-01,4Chan__1,YouTube__13,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__13,4Chan,YouTube
2020-11-01,Gab__10,YouTube__13,Gab,YouTube
2020-11-01,4Chan__1,YouTube__13,4Chan,YouTube
2020-11-01,Gab__112,YouTube__13,Gab,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__4,4Chan,YouTube
2020-11-02,4Chan__1,YouTube__17,4Chan,YouTube
2020-11-02,4Chan__1,YouTube__61,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__19,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__26,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__21,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,4Chan__1,YouTube__12,4Chan,YouTube
2020-11-01,Gab__35,YouTube__13,Gab,YouTube
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__6,Twitter__39,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-22,Twitter__20,Twitter__18,Twitter,Twitter
2020-12-22,Twitter__20,Twitter__18,Twitter,Twitter
2020-12-22,Twitter__9,Twitter__9,Twitter,Twitter
2020-12-22,Twitter__10,Twitter__10,Twitter,Twitter
2020-12-22,Twitter__10,Twitter__10,Twitter,Twitter
2020-12-23,Twitter__10,Twitter__10,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__9,Twitter__9,Twitter,Twitter
2020-12-23,Twitter__9,Twitter__9,Twitter,Twitter
2020-12-23,Twitter__4,Twitter__4,Twitter,Twitter
2020-12-23,Twitter__4,Twitter__4,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__10,Twitter__9,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__9,Twitter__10,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__9,Twitter__9,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__13,Twitter__13,Twitter,Twitter
2020-12-23,Twitter__6,Twitter__39,Twitter,Twitter
2020-12-23,Twitter__6,Twitter__6,Twitter,Twitter
2020-12-23,Twitter__4,Twitter__4,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-23,Twitter__10,Twitter__12,Twitter,Twitter
2020-12-23,Twitter__10,Twitter__10,Twitter,Twitter
2020-12-24,Twitter__6,Twitter__6,Twitter,Twitter
2020-12-24,Twitter__9,Twitter__9,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__5,Twitter__5,Twitter,Twitter
2020-12-24,Twitter__6,Twitter__6,Twitter,Twitter
2020-12-24,Twitter__6,Twitter__6,Twitter,Twitter
2020-12-24,Twitter__9,Twitter__9,Twitter,Twitter
2020-12-24,Twitter__10,Twitter__10,Twitter,Twitter
2020-12-24,Twitter__10,Twitter__10,Twitter,Twitter
2020-12-24,Twitter__9,Twitter__9,Twitter,Twitter
